"Region","Zone","Type","Year","Season","Month","Day","Hour","Latitude","Longitude","Altitude","t2m","ws","wd","tp","blh","ssr","CVD60","no2","o3","so2","co","pm10","pm2.5"
"West Midlands","Southampton Urban Area","Background Urban","1996","Summer","10","26","14",53.2708568823916,-0.172913941804236,163.635875241696,285.330695305333,8.39999569138029,203.474772043837,0.00101524556184633,870.53614858399,536790.879445507,0.130301234015674,53.7629575980647,45.2197110236483,6.88548317091558,1.53803489732582,-7.19491707632597,18.6360894067426
"East Midlands","West Midlands Urban Area","Background Suburban","1992","Summer","05","22","01",51.3922857940049,-0.733184750213642,82.6396246358307,283.998738295666,2.38820526376852,96.4960526022475,0.00263801021863292,-115.564970814764,8308793.58250011,0.155692648653101,45.3989881122563,16.1273336616524,8.10946615319091,1.42996242627904,31.9885278491861,18.6369459844538
"North West","Bristol Urban Area","Background Suburban","1983","Spring","03","08","02",50.9362715421819,-2.80864527968141,116.337188160162,275.739930120027,1.61931588642345,227.98082933042,0.000535250025324685,85.7186384946541,1228700.63625004,0.20941140379012,72.6290769764898,19.3192126021681,28.4229268067893,2.10984692904239,36.3671260842569,18.6347423579798
"Greater London Authority","West Midlands","Background Rural","1996","Winter","09","08","01",53.9193788449657,-0.740508073912809,-16.8597525819452,284.626364432773,4.16131863777957,34.6543966514592,0.00126723681837273,276.733788037927,3092753.0348392,0.147369740617815,61.6574307840502,16.7517874162542,12.7649402213722,1.86076902457395,33.4881347892004,18.3659284509174
"Greater London Authority","Greater London Urban Area","Traffic Urban","1989","Winter","09","05","14",51.3098538671915,-0.0879295616885261,23.9253669234342,287.764485671089,3.74407725994098,294.190350298214,-0.000604458703896996,1323.35920429432,4698912.69400086,0.203879212229414,93.3994332324671,17.7416107234077,24.0185000525506,2.30923422575228,36.4764591280107,18.647632143722
"North East","South East","Background Urban","1989","Winter","02","09","18",53.5103941267083,-2.39780336436217,58.0690364540907,276.776308150451,6.435522459093,166.782323782673,-0.000631404856043869,353.581696395566,2375950.44591769,0.0944848541301043,76.3678044031147,17.7229809134757,13.8083911660959,1.44229268521705,36.4926112090125,18.6404006722131
"West Midlands","Bristol Urban Area","Background Urban","1994","Spring","05","19","05",52.6951163700532,-0.544648599815937,73.434862623391,277.669320992356,2.87581124087021,44.4725820506587,0.000164668560447453,68.368972209608,116950.774582981,0.162976165096888,55.0579724552518,25.6030620060164,26.8214609390341,0.082188086891048,48.9807559493103,18.6466884989176
"East of England","Greater London Urban Area","Background Urban","1988","Summer","05","13","08",53.4789437474492,-2.69219301530378,105.958591712349,286.619397010754,3.89471984719716,52.8922895486735,0.000376879029204697,841.891600461463,1289360.55604172,0.112448057588052,77.1084034632997,17.7505992825411,13.8056047111713,1.44166120930896,36.4770265128933,18.6432170490747
"West Midlands","Yorkshire & Humberside","Traffic Urban","1999","Spring","05","03","11",53.6217614146026,-0.532347477916918,45.7529161084246,282.489083322917,2.24741605479808,90.0962824962868,0.0014673432816354,727.574777083529,1960492.1642289,0.147394932619245,76.252097549069,17.7445555568002,13.786219824395,1.44251041392277,35.3517664404213,18.6467723989683
"South East","South West","Background Urban","1986","Summer","06","10","10",53.783199189232,-2.3830526213712,125.961639275003,283.512584857346,6.3877129198431,239.92704911841,0.00293343375388976,1433.0674626177,2740291.83820612,0.151879927363649,76.3065751994838,17.7905347023343,13.8006911966745,1.44170765540933,36.4720699303927,18.6412656210838
"Greater London Authority","Greater Manchester Urban Area","Background Suburban","1986","Winter","10","26","16",53.8961697787513,-1.64009281088036,83.6474233458105,285.30325769277,4.28488313376048,255.305825180088,1.47958791176167,1002.18665845078,-6799868974.84435,0.15055258046654,-1458416.24615214,32.0576688547517,-103533.369921699,1.28675315144949,34.4568354871081,18.6417547547071
"South West","Greater London Urban Area","Background Urban","1986","Summer","02","14","03",52.7906963666408,-2.45485783027628,-52.8209731502986,269.358006558004,4.1500378661549,92.5761525442333,-0.000138572445377273,-26.3254084696718,213803.318765386,0.243374981178966,76.3331489817203,17.7565637910796,13.8013064103208,1.44159264079064,36.4757788636851,18.6378864266061
"North West","North East","Traffic Urban","1989","Winter","09","09","18",52.6453888178938,-0.32689086224383,91.6283003326521,286.113304877636,9.31035808301677,47.99550859168,-1.92360705003878e-05,1450.66005287705,4167582.68779091,0.266316330169846,76.3243973373932,17.7334665967298,13.7753866912354,1.44280750937626,36.4780179008501,18.6385460131821
"Greater London Authority","Greater London Urban Area","Background Urban","1996","Winter","01","16","08",51.3207139264798,-1.35712689116125,-82.506973568365,283.096576746217,2.77007780609359,187.043442129512,-0.0165924047076679,265.155432042003,1463394.48131729,0.217521950104754,37.1276623684418,-4.53206202646238,26.6627036615897,0.481318494026833,32.1061460349098,18.6409923580864
"Greater London Authority","North East","Industrial Urban","1995","Summer","09","09","04",51.0210037859589,-0.570497014992913,7.81727957515096,284.266668664455,3.61320309275476,261.703942451751,0.000522571058732942,335.87340789816,-32.595780754471,0.110678202048761,76.2876564715591,17.7925888004434,12.0265881462248,1.44022649335563,36.482172890473,18.639991914498
"Greater London Authority","South East","Background Urban","1993","Fall","01","21","23",51.7367571412435,-0.425166529168766,85.8467539744167,280.050054738295,6.56279694404794,245.486366787011,-0.00560546859914436,588.073198362894,2913711.20786507,0.149859282536635,76.310690261666,17.7396046795405,13.8322010009083,1.44213930701099,36.4621528693986,18.640656913229
"Greater London Authority","Kingston upon Hull","Background Urban","1999","Summer","03","18","02",52.2839110815242,-1.1859653332228,-48.4385367606652,273.883164097034,2.20393017795628,290.211256909501,-0.00128069167720303,69.4303668129106,5703920.32746355,0.153057139870096,659.26743051558,19.3019457045725,-8.03332234924933,0.468591363403584,24.0356471092094,15.308344891965
"South East","Greater London Urban Area","Background Urban","1989","Summer","07","11","01",51.2832430810994,-1.29205181704202,51.7719710498475,292.048249045672,3.65094634886307,282.403208847983,0.00107067606615038,362.948154175535,10514509.5333629,0.200929710805145,85.9050710126359,17.7399320383073,13.8110897391387,1.80681037861116,36.4757864973018,18.6430020599457
"East of England","Greater London Urban Area","Background Urban","1983","Summer","09","20","02",53.4212415663886,-0.691103668083718,53.5525145387911,285.507239571096,6.96404672923406,204.396453618764,0.00265784916247126,945.457000122599,2573239.95207814,0.162391070004797,76.3352718798264,17.7525745826086,13.8086843369892,1.45213904598112,36.4658049362234,18.6402105087548
"Greater London Authority","South East","Background Urban","1997","Winter","08","26","09",51.509140274368,-0.459953673489589,51.059364383755,290.939077343924,4.28582981171258,277.875007361682,0.000174590937355856,511.9814601679,2316531.19044773,0.2069438909076,76.3192832704989,17.7293130081988,13.8289952492297,1.46134394469179,36.4498508975718,18.6417872660199
"East Midlands","South West","Background Urban","1986","Fall","05","17","17",52.8436564370475,-1.20105816400339,-13.0202912480299,284.628158320975,7.92214290396037,176.142883445822,-0.000125069819014535,1533.92473694745,2220508.20688105,0.209696160471744,76.3817502020546,17.7902926836585,13.80069149184,1.44170762395404,36.472068943878,18.6442486421661
"South East","Bristol Urban Area","Background Urban","1995","Summer","10","20","14",53.4664940487438,-0.668171468577439,111.936507778263,286.775516993621,4.79020699626733,-38.71709643674,-0.00153520532782602,996.039892818921,6975040.95158892,0.210633107608338,45.5815842789625,42.1000110502937,26.7703789016877,1.00203477986439,25.1392676186598,18.6400525345363
"Greater London Authority","West Midlands Urban Area","Background Rural","1987","Winter","09","20","07",51.0542021708899,-0.200807602561557,121.788717892271,286.460905161103,3.6263126352401,257.752436190486,-0.00186003644667826,506.422378791709,37387.4268112903,0.113765086981238,25.898520458586,11.1686004634554,11.7816714103093,0.945906516606162,32.5328351827134,20.1369000327942
"East Midlands","Greater London Urban Area","Background Urban","1982","Fall","11","13","01",53.6456763967892,-0.348635696625987,28.4586736901583,282.907506642513,7.26509246487232,246.960964567386,-0.00354166024388055,681.513824798148,1753860.5746686,0.17654494348991,76.33334465455,17.7373269730552,13.8122210120441,1.47553131699867,36.492083820829,18.6456668649938
"North West","Greater London Urban Area","Industrial Suburban","1998","Summer","10","15","11",49.9656061467209,0.421819280443999,97.4252416916608,286.446703417339,2.73713442310589,278.544128882066,-0.00206120715912128,745.373146939354,3213123.68692436,0.236680373288164,66.7506490320982,16.2227166494501,15.7265325878099,1.37215040832307,40.2894639481547,18.6387087114866
"Greater London Authority","Greater London Urban Area","Background Urban","1995","Spring","01","25","03",52.7135547771471,-3.49410159440071,-9.12829737773829,275.551496917246,3.97899554233393,119.408243867095,-0.00035010640702194,192.675197798933,1697938.7854017,0.17662868231488,71.3727860688365,21.5178435704582,19.5003976527213,1.05258172648362,33.4431405305794,18.6445239263979
"South West","Yorkshire & Humberside","Background Urban","1988","Spring","04","26","01",54.2201546707128,-0.758453753334423,63.2831823377881,283.760032564855,1.66929993488029,358.754029719544,-0.000901190992047184,211.974169963478,7456961.53308719,0.200198548343171,76.305030425502,17.7374878078724,13.8262012798306,1.44199847374806,36.4905208618256,18.6453897862889
"North West","South West","Background Urban","1988","Winter","10","26","16",53.0963022762236,-0.99107474686809,125.40450974345,281.831210789981,5.3590197444492,203.888674352738,0.000399016443500829,1026.18622305909,3537606.744312,0.243065148110416,76.3484524336548,17.7926172811373,13.7873863585593,1.44196290992593,36.4857277231227,18.6419674436328
"North West","South West","Traffic Urban","1986","Winter","08","23","15",53.5187323781141,-2.11806647939158,82.0798887966776,290.702285947481,2.18926689784959,269.994071141899,0.000125773886943156,1783.07126302941,9345325.43615569,0.252762122243882,76.4562904061401,17.7572475590607,13.8287847390876,1.44164782355527,36.4731862762331,18.6368774664476
"South East","West Midlands Urban Area","Industrial Urban","1988","Fall","11","23","22",51.7931527646361,-2.10151807122749,73.292618844981,277.826524442418,3.06344400838772,309.615486972241,-0.0012045661943351,276.937580344266,1838659.2032335,0.163872770034525,93.3167130399138,15.8567463250557,9.82232018816095,1.086990009651,32.1895148978133,18.5812231981644
"North West","Yorkshire & Humberside","Traffic Urban","1989","Summer","03","27","15",52.7941922185946,-0.539022533817441,174.302687761198,281.648235817002,3.22197747802902,172.782651667263,0.000943208058268152,1301.03419588133,2523853.61835956,0.18219720595655,76.2694443062446,17.7391669205437,13.8385771527902,1.44116248906653,36.48292457644,18.6385381100295
"Greater London Authority","Greater Manchester Urban Area","Background Urban","1992","Summer","05","04","14",53.7437921757572,-1.61523330922314,-1.71589804815464,285.364366329312,5.11420588175698,224.152309152979,0.00374075149492786,1181.97716407652,3736871.35117244,0.110306485982913,58.6149793588786,17.7494767836797,13.8168973956368,-0.0574276214077984,36.4689475432794,18.6495483275838
"North West","Bristol Urban Area","Background Urban","1993","Fall","03","08","06",50.8814549519842,-1.49881703604256,126.796336452223,274.881737654062,3.53215152910855,139.192614001883,-0.000365347856280153,218.283364853842,19371.0425469063,0.178050487105783,52.5213235388416,31.7864781028996,28.1913738311357,1.08370462877794,40.1774159339536,18.6429557296565
"North West","Yorkshire & Humberside","Background Rural","1985","Spring","10","29","14",53.6207614367652,-0.55989669663179,80.603153071074,282.238223941771,2.95592335211189,-36.0838241349422,-0.00113668919500722,1098.44946909585,4511672.21252773,0.297017889848081,76.3628451789338,17.754832292049,13.7814474739883,1.44148550755164,36.4497849580472,18.6370834142385
"South East","Bristol Urban Area","Background Urban","1993","Fall","09","03","02",50.7872542288113,0.218175447930289,-0.645715523158458,287.657546166643,4.60221921716122,174.832913313494,0.000499792285835646,421.366661869147,3080494.43509069,0.174445705285602,74.778539918708,-0.998707013263498,28.7153688436676,1.42744967161147,45.1710790893996,18.6352608486261
"East of England","Coventry/Bedworth","Traffic Urban","1991","Fall","07","31","18",51.8573393359061,1.34811300337162,55.4506537197848,295.13845102291,7.27714426482623,150.656091712522,-0.00183798690553139,1482.23000261943,13754198.7084486,0.132987140119933,461.52137712835,19.5442897613184,16.2330860808517,1.23620794686115,36.5034884416811,18.651496741738
"East Midlands","Sheffield Urban Area","Background Suburban","1984","Fall","11","12","10",55.5259031692912,-0.238563384715968,29.7009463568438,279.589778229291,-2.75544410742614,222.37860230813,0.00425405132395406,-385.547076625868,-637467.436236974,0.191013780456342,86.9949215679746,22.628803678187,22.3093156458327,1.04610502442902,29.1641932382837,18.6909683168247
"East of England","South East","Background Rural","2000","Summer","08","31","12",53.0436838238254,1.26881342171143,117.247650929641,293.814033659701,7.57082318109377,158.481111993469,0.000225016178814783,211.442319202135,6144591.74057392,0.153979536088373,8.79294515269223,60.3411623568713,-2.16926101529289,1.30356196019598,20.8882500318815,18.641157031252
"Greater London Authority","North East","Background Urban","1982","Spring","04","17","17",52.3367651926442,0.375277858607427,95.9767315106774,284.645986191869,7.12487759123735,39.2614657717074,7.92650106740254e-05,1583.09603321441,4959999.562493,0.208465044438342,76.3023850774461,17.7427656545635,13.8013815780589,1.44245712076634,36.4728334816444,18.6436218596392
"Yorkshire and The Humber","Liverpool Urban Area","Background Urban","1999","Summer","03","22","12",53.5938149493145,-0.772384597689229,-92.9177507799057,278.721237580921,8.7926306119774,248.910874430103,-0.000470636841693689,1554.82114503198,7428047.73312038,0.163370681690566,36.9662953907736,76.2528177480956,-12.1014395472968,0.362701735159434,61.682517429306,18.6286018764327
"Yorkshire and The Humber","Greater London Urban Area","Background Urban","1988","Spring","11","14","08",52.1569936869998,-0.869579916555778,200.233274254186,284.985466318077,4.77198877476801,297.880292714339,-0.00518745009372832,425.537771214686,1029416.07834694,0.206923722380371,69.7602635806418,17.7503944299905,13.8056055069393,1.44166122435444,36.4770250832927,18.6465614035357
"Greater London Authority","The Potteries","Traffic Urban","1981","Summer","09","24","14",53.17430425792,1.18185040545865,-118.277447264493,284.928334514802,5.72590799786596,203.281169074768,-0.000842559243162563,652.571266273604,6833684.27381794,0.157415153099642,48.1817547738121,28.4112727377153,17.3834664701724,1.64156208520485,43.6866984944035,18.6371931869523
"East Midlands","Eastern","Background Urban","1990","Spring","05","29","18",52.0385450394716,-2.4196174644987,119.250953531,293.429630748149,7.5864714441421,202.52876907265,0.000411287910142878,1203.2649953957,8876803.97352781,0.164082853158438,76.4573863732669,17.7739933630417,13.8059275691199,1.4425462113334,36.4804597453036,18.6398605601735
"West Midlands","Greater London Urban Area","Background Urban","1993","Summer","09","06","19",49.675568097357,-1.10156909999378,-1.68692295166153,289.090393900133,3.91812353602428,140.356109477706,-0.00121946530001813,530.403970411211,5918342.03408041,0.186905327112663,61.5928103119194,20.0775052717569,39.6477889397563,0.771136600307123,34.4733806261212,18.6404750116751
"North West","Greater London Urban Area","Background Urban","1997","Summer","01","08","20",52.9986979723146,-0.945061559026452,151.436631086502,270.59635562776,3.59441925126114,79.7886061438967,0.000736835565582154,317.790045268724,-3573288.78429918,0.207032423890139,25.4922613934936,29.8486490790761,10.6697288372118,0.866649982080864,33.0667617561861,18.6357130016134
"East of England","Coventry/Bedworth","Traffic Urban","1998","Winter","11","01","08",51.842414732074,-4.04317099465524,94.808721205775,283.311831294001,5.90560055479201,236.852739005455,-0.00660520819312981,470.18715393844,1404046.01138854,0.247939970139623,405.801250748342,44.2735222424479,16.2330863367522,1.23620800285398,36.5034900725024,18.6480688285591
"North West","Yorkshire & Humberside","Background Urban","1987","Spring","03","28","22",51.7694063145391,-1.61075644169251,178.074262990018,271.982149414107,4.56496679748775,315.205710880482,-0.000148539913489878,555.751943648825,2276617.29712876,0.237110117364153,76.2689084931063,17.7755987995735,13.8060176842663,1.44176832508951,36.4608203153522,18.6417271474288
"East of England","Southampton Urban Area","Background Urban","1981","Winter","07","28","08",52.4479906061264,-0.756394049942288,46.3828356291757,286.885946921164,1.27002122789141,290.076279298255,-0.000541992556712154,620.271625688896,1416423.68561346,0.22580502996291,76.2673939824339,17.7202526859527,13.7986800701034,1.4428764657731,36.5136020426515,18.6418276391921
"Yorkshire and The Humber","Brighton/Worthing/Littlehampton","Background Urban","1990","Spring","06","18","17",54.0213508194356,-4.64130640145176,-143.291270947553,285.858147532394,3.94446689138547,171.741987943553,0.000738539463500705,2638.15381679094,7482679.77643189,0.162584190339776,76.2724450086811,17.7273458247206,13.791960630342,1.44377584900124,36.4136846669192,18.6424846457464
"West Midlands","West Yorkshire Urban Area","Traffic Urban","1988","Spring","11","07","05",52.790766882853,-0.730358163231589,41.8400384048832,277.236314080212,2.54961686719441,150.30871659793,-0.00168736973102278,41.4612043404145,5304.64089290459,0.157954302704879,76.3335188070335,17.7653644945194,13.833175310893,1.44275277133597,36.5332601436985,18.6365705628272
"Greater London Authority","Greater London Urban Area","Background Urban","1991","Fall","05","28","00",53.4328317240075,-1.52966794397021,70.3062349762343,283.422787951536,3.91271304304081,43.5175556186327,0.000352514344811222,288.258580019107,3988816.44494794,0.143270564583365,70.63688793896,12.3446229728737,3.91302400302826,2.09006717858931,36.4730494415397,18.6361059548318
"Greater London Authority","West Midlands","Background Urban","1997","Summer","08","22","04",53.1828310403352,-0.638774547554544,163.941492347939,289.274922720559,3.31413803560515,249.189375932527,0.000172166819193987,285.076415392762,-9.87296119696352,0.123359843213229,30.0785690296735,-5.824341015488,0.399888094863535,1.43968042235164,41.6245685641233,18.6417882655333
"South East","East Midlands","Background Urban","1991","Spring","01","17","05",52.5629307233543,-0.302418457816671,-37.3173065250075,274.399881543512,2.60736499608382,202.227784928369,-0.000594320253933944,-254.28858086953,53261.070043599,0.180974647355653,76.3568645246906,17.7430575133041,13.8147612606715,1.44211392849958,36.4705092687724,18.6421088419059
"South East","Greater London Urban Area","Background Urban","1999","Fall","09","13","16",53.232257714416,0.561568481361071,38.937071204053,294.326370567955,2.63261440199956,100.375655434576,-0.000399779693239706,1466.55872578125,6650790.12717695,0.116285282396004,20.1821242905783,83.0656920572809,7.88854529097055,0.788812298615927,26.2838577840846,17.6883490083868
"Greater London Authority","Bristol Urban Area","Background Urban","2000","Fall","07","03","18",52.2809726957042,-3.24229951230335,23.0837521162248,288.524732723377,3.46180073312405,173.951591371935,-0.000160116440614257,726.555852780004,6199522.17475032,0.183542131117167,46.0047610560694,46.2872291640236,11.0384086491952,0.734861718152796,34.6609018902901,15.7656465064072
"South West","East Midlands","Background Urban","1999","Fall","03","17","02",50.9752831735468,-1.1293585433035,188.146657135458,278.548188896083,1.46325286566711,113.597699411099,-0.000206304004674898,347.043121295582,-139416.971556154,0.163269919082762,76.3501337273603,17.7680433786703,13.7949612037481,1.44273589648678,36.4694166212385,18.6393586839496
"North East","Blackpool Urban Area","Background Rural","1984","Summer","10","07","19",52.8520836684266,-1.95474655468078,-75.2870530254658,284.639176808823,5.68927174384043,261.21315086621,0.00201366068394869,618.001870021392,900795.710265998,0.270793957501316,7.7367919894287,38.9187968527744,13.8354531909273,1.34172441940862,33.2343249390889,18.7497561065705
"South East","North West & Merseyside","Traffic Urban","1996","Winter","01","23","04",49.7665446577327,-1.14358664802829,150.58944208073,271.09385211616,2.82435837374255,71.4375433169513,3.01554715019095e-05,550.821859724611,-6.20952940701615,0.231238730412347,76.3876579369687,17.7467841032165,13.7937687520737,1.44141161866999,36.4712328779062,18.6400488690975
"Greater London Authority","North East","Traffic Urban","1987","Spring","02","11","07",51.2844930733529,-1.33840263744911,158.83788474646,270.389596590014,2.96022243426696,173.52439967118,0.000504789519826449,618.355302949545,-169.328223009681,0.207930601141048,76.2366311617733,17.7607231557471,13.8156818151107,1.44155119424421,36.4734519769448,18.6419609863999
"South East","South East","Background Urban","1985","Fall","11","11","11",52.3735524564205,-2.61899253194343,51.7839101490283,275.749930024388,4.0447437247004,309.354090804224,-6.5694380206407e-06,610.965359217951,1375685.12879046,0.228647477764239,76.3233199208957,17.756819950197,13.804624476918,1.44202522907371,36.5081799226381,18.642803524013
"South West","North East","Background Urban","1988","Spring","11","15","21",52.2545965930956,-3.3908535208496,133.417528917846,281.571685878995,4.20868574145224,141.063206433213,-0.00177777771221862,265.49616519037,1508593.89423173,0.247782894943703,76.3724194210629,17.752904231818,13.8563618542754,1.44018165366322,36.4756909408542,18.6454091065889
"Yorkshire and The Humber","Greater London Urban Area","Traffic Urban","1984","Summer","06","23","04",51.9495012665882,1.41355969779061,104.437283557343,285.939744502169,7.15226830481622,293.660890258649,-0.000442310533170959,432.017150052964,16.475593704145,0.16324240482095,74.1919161232637,17.7367077960655,37.3799170483219,1.60327103939741,36.4846309492903,18.6403716054585
"North West","East Midlands","Background Rural","1981","Summer","01","15","16",53.605362102615,-2.80067369242286,1.20583485685987,276.391785721822,11.5669453081359,308.788467277611,-0.00147946384670216,1381.99825839353,4339127.24303618,0.211649044640393,76.3062175716252,64.8587950926801,13.8064512613106,1.4414976915684,36.4617498848094,18.6408685132328
"North West","East Midlands","Background Urban","1986","Winter","10","04","20",51.1864724349651,-0.843951232242944,2.84393125973927,278.507233513925,1.09746652539199,126.812596426477,-0.000928374435591451,353.43993222099,6524508.19305627,0.181315215624297,76.3008150792637,17.7491474959278,13.8144181968755,1.44164429396498,36.4704385810363,18.6365181158528
"North West","Eastern","Background Suburban","1984","Spring","11","30","17",49.3718632104121,-2.53698127125288,-108.978367577186,281.582601730589,6.63098785485025,157.077251265638,-0.649042511471163,416.971222833888,461701681.452734,0.261112828412917,66028.4600827592,18.8343493953626,-232.808963936785,1.58460982301637,35.4925265135311,18.6472991295336
"East Midlands","Greater London Urban Area","Background Urban","1989","Fall","10","08","09",53.360748174129,0.664144082126945,194.592791596901,282.635322113375,5.71348159760827,317.183304142928,0.00362040779050791,571.735690722962,-274028.92547056,0.161317406955158,57.8400747885967,17.7398556607232,13.8110899588751,1.01512344786878,36.4757888877695,18.6468891632443
"Greater London Authority","South East","Traffic Urban","1989","Spring","04","27","22",52.496537368408,-3.34250443500132,170.618023619959,282.978716494201,5.66393383082036,53.2197655161463,0.00184574393603769,510.941978950049,4486220.60999655,0.154375633435773,76.422015169946,17.745271995626,13.7976936860156,1.44233597792808,36.4941827047074,18.6476321870233
"Yorkshire and The Humber","Tyneside","Background Urban","1985","Winter","02","20","14",52.3160269058217,-2.26750416399081,168.38766806356,279.599500931813,2.8905096781664,218.143979221191,0.000461243601295731,777.554385765862,1272019.75901534,0.250095965337918,76.3557603203661,17.725325325172,13.8182500086104,1.44133256101163,36.5116842848296,18.6375822318368
"Greater London Authority","East Midlands","Traffic Urban","1987","Fall","08","17","12",51.9837445530726,-2.67178435701495,60.0286410212952,290.54106953299,1.94039473492236,142.974970955851,-0.000260633148535403,1011.26667152249,7556321.0743044,0.188781634320642,76.2960107751717,17.7128359749751,13.7882625470268,1.44164156987396,36.4935011165438,18.6419603083213
"Greater London Authority","Leicester Urban Area","Background Urban","1990","Summer","12","15","16",50.4608945346191,-1.11889605548176,12.3797437820269,281.267618866372,5.55360124377642,-36.0163356743024,0.000580803620581311,424.147048371386,1168861.36543255,0.105354255590079,76.3911437392397,17.7212595305044,13.819598619429,1.44058099852298,36.4288572536686,18.644509467829
"Greater London Authority","South East","Background Urban","1993","Spring","09","03","18",51.3238692497895,-1.78086513667329,-77.9013783206656,286.166491435996,2.38886738676948,302.460193475991,-0.000844350171312787,1180.93953289949,6325391.04664275,0.134833486021816,76.3929979415667,17.7394016873414,13.8322013008636,1.44213929441661,36.462152847741,18.6406570479723
"East Midlands","East Midlands","Background Urban","1988","Fall","04","04","04",53.0398625771371,1.73744744799877,12.9992026152813,278.462703835312,7.61042883259164,48.9063739535071,0.000464134497098866,471.48076215323,-4.07115338966986,0.118631984784461,76.3201756286754,17.768858053448,13.8193758016631,1.44104441333064,36.4746688472574,18.6471025346058
"North West","Eastern","Background Urban","1984","Summer","08","13","10",52.4656414494616,-1.18577813689164,-15.0680868426524,290.489631809022,1.62376007528236,162.860445921255,-0.00110745392869604,996.348898101824,3726055.6753465,0.163502560114565,76.3514334874215,17.7418410626921,13.7863070576216,1.44212269181463,36.4674501312808,18.6390116577521
"East Midlands","Greater London Urban Area","Background Urban","1990","Fall","04","17","11",50.7759642623839,0.448766186155455,-53.639481836719,280.588268041947,6.74611574208685,265.668806688253,0.00067733624000612,1521.70359885512,3526500.51827856,0.139804042488155,76.2310102330205,14.7291807650984,23.5731065201665,1.34345247121776,36.4821651728803,18.6398622298917
"South West","South East","Background Rural","1998","Winter","11","18","14",53.1465250193033,-0.176241080354017,87.351695138404,280.403813446243,3.08828142106178,231.715811888765,-5.40140190762842e-06,576.471645516759,2927177.63131014,0.225092148957059,29.718086666765,27.5965069663888,-20.7013091881372,1.34658461473864,31.1815180929869,18.6458341781637
"East of England","Liverpool Urban Area","Background Urban","1987","Summer","03","24","10",53.3677146871216,-0.341557254931814,21.5724625253534,276.51836757234,2.09733190388346,82.4846669674612,0.00180826707075782,506.128459639039,1046182.03006006,0.194644660971797,76.3238163380643,17.7522917640296,13.840818634397,1.44066319517418,36.4841674508489,18.653157764699
"Greater London Authority","Greater London Urban Area","Traffic Urban","1999","Fall","06","22","00",52.2853014999149,-0.549286438290337,98.9691941476002,287.169621877729,1.8143089765829,241.000320260351,0.00220042347331448,127.891258282044,5480542.8601985,0.235331993674692,48.5528263765061,17.5516199639202,13.5709972225894,1.01338763151747,39.5795153142961,23.1196354863238
"Greater London Authority","Greater London Urban Area","Traffic Urban","1984","Winter","08","31","18",52.4242698399339,-0.845443456726656,-3.91032646893541,292.644194086989,6.56704098485675,263.470329700592,-0.00155407743559062,1543.91261631443,11499095.6473629,0.164207018022781,69.7829560321116,17.7370290887518,21.7485280253413,1.76962947237595,36.4846295864542,18.6416237009801
"Greater London Authority","South East","Traffic Urban","1989","Fall","03","01","05",54.0996096017673,-2.05309737604744,234.959159310138,275.521516997196,6.72227878423318,255.170224536341,0.00371774289468409,669.249897636204,-126042.466089144,0.176762854612671,76.4678035542032,17.7452299519062,13.797693356604,1.44233597793642,36.4941842094481,18.6476320654264
"North West","Brighton/Worthing/Littlehampton","Background Urban","1999","Winter","10","07","15",52.9075591722079,-1.60008633746669,279.156530310861,284.450189738509,6.46215971631604,240.041753742106,-0.00101565330310676,1279.40068313041,3358132.71027779,0.199531175054558,76.2822525142967,17.6757527974181,13.8167527426792,1.05236581443065,36.4695534921941,18.6458162231687
"North West","Greater London Urban Area","Background Urban","1993","Fall","08","20","18",53.877177009551,-0.606665135069605,187.71490268635,289.947292467633,3.6765374861699,279.70119803152,0.000763192014207415,1499.52672044857,7702447.70435312,0.196690612139972,67.7711537537204,26.9724364922279,24.5721290776963,0.613640259006601,45.7847565025507,18.6429556925597
"South West","Southampton Urban Area","Traffic Urban","1985","Winter","10","28","15",52.3905513168473,-4.20931713477741,52.9434717250164,284.904407293601,4.2297703732316,93.397227004154,0.000288047056284095,1100.26909547636,3098618.55240713,0.134081981104097,78.4139467176156,-4.12551807609007,4.85401290746285,1.13154660780436,34.5564880231436,18.645204762739
"North West","Greater London Urban Area","Traffic Urban","1995","Spring","01","14","00",54.1822848957572,-3.4503370505898,115.896797807494,277.533575482759,5.00287121729624,247.132911909968,-0.0127479280787944,450.787598200506,4882212.57422788,0.19275909049408,71.2614590345475,17.7498153397322,16.2624681040329,1.41886276032507,36.6290525897313,18.6421981076325
"South East","North West & Merseyside","Background Urban","1991","Spring","02","18","19",52.3545811719393,-1.69485470006028,-56.9287658196349,272.192322144215,2.80103324151346,84.7537131843338,-0.00036019671086004,300.034074556762,3942303.76505164,0.227780103224544,76.3373325771168,17.7285214136546,13.7975941602313,1.44215260722123,36.4689670883821,18.642109363168
"South West","Sheffield Urban Area","Background Urban","1988","Summer","11","31","10",53.5221049196136,-3.46330042623694,-50.9927446141233,276.888484164218,1.29110162272911,323.694481635088,0.00230246608858707,186.132303428113,-414771.350456711,0.180246827479097,76.337140963612,17.7351255305224,13.8156389204106,1.44125476193992,36.4662319817852,18.6454206480082
"Yorkshire and The Humber","North East","Traffic Urban","1996","Summer","03","20","07",52.0383293896549,-1.04154929495224,23.7539212039248,272.81920747679,5.59297661083866,44.2387220514159,-0.000657403863264636,303.595480164457,113158.346320975,0.185433526784,76.3692987856224,17.7610220933103,13.8050525157632,1.44088357517434,36.4825236888602,18.6354425319481
